time,ax,ay,az,atotal
2022-11-20 11:53:32.9720,-0.02,-0.02,-0.12,0.12
2022-11-20 11:53:32.9820,0.0,-0.07,-0.1,0.12
2022-11-20 11:53:32.9920,0.0,-0.06,-0.01,0.06
2022-11-20 11:53:33.0280,0.01,0.0,0.08,0.08
2022-11-20 11:53:33.0300,0.07,0.03,0.14,0.15
2022-11-20 11:53:33.0300,0.14,0.04,0.17,0.22
2022-11-20 11:53:33.0390,0.12,0.01,0.15,0.19
2022-11-20 11:53:33.0420,0.05,-0.02,0.13,0.14
2022-11-20 11:53:33.0540,0.01,-0.02,0.1,0.1
2022-11-20 11:53:33.0620,-0.01,-0.03,0.05,0.05
2022-11-20 11:53:33.0720,-0.02,-0.02,-0.04,0.04
2022-11-20 11:53:33.0820,-0.01,0.05,-0.07,0.08
2022-11-20 11:53:33.0920,-0.01,0.01,-0.07,0.07
2022-11-20 11:53:33.1020,-0.03,-0.05,-0.01,0.05
2022-11-20 11:53:33.1320,-0.01,-0.04,0.02,0.04
2022-11-20 11:53:33.1340,-0.01,0.02,-0.01,0.02
2022-11-20 11:53:33.1350,0.01,0.06,0.01,0.06
2022-11-20 11:53:33.1410,0.07,0.06,0.01,0.09
2022-11-20 11:53:33.1510,0.04,0.03,-0.05,0.07
2022-11-20 11:53:33.1610,-0.01,-0.01,0.03,0.03
2022-11-20 11:53:33.1710,-0.04,-0.04,0.08,0.09
2022-11-20 11:53:33.1810,-0.09,-0.03,0.0,0.09
2022-11-20 11:53:33.1910,-0.05,0.02,-0.08,0.09
2022-11-20 11:53:33.2010,0.01,0.05,-0.15,0.15
2022-11-20 11:53:33.2320,0.02,0.05,-0.2,0.2
2022-11-20 11:53:33.2340,0.03,0.07,-0.17,0.18
2022-11-20 11:53:33.2350,0.08,0.03,-0.07,0.11
2022-11-20 11:53:33.2550,0.09,-0.02,-0.04,0.1
2022-11-20 11:53:33.2560,0.08,0.01,-0.07,0.1
2022-11-20 11:53:33.2710,0.01,0.0,-0.11,0.11
2022-11-20 11:53:33.2720,-0.13,-0.04,-0.12,0.18
2022-11-20 11:53:33.2860,-0.19,0.0,-0.04,0.19
2022-11-20 11:53:33.2910,-0.09,0.04,-0.02,0.1
2022-11-20 11:53:33.3030,0.08,0.09,-0.05,0.13
2022-11-20 11:53:33.3310,0.21,0.1,-0.06,0.24
2022-11-20 11:53:33.3320,0.23,0.0,-0.05,0.23
